index,episode_name,date,description,factcheck,length,name,role,message,talkshow,register_index,Rechtliches,Innenpolitik,Soziales,Außenpolitik,Energie,Migration,Sicherheit,Klima,Digitales,Bildung,Wirtschaft,Russland,Ukraine,Nahost,Gesundheit,party,group,media
1621,"Wie gut haben Sie regiert, Frau Merkel?",2024-11-28,16 Jahre lang lenkte Angela Merkel die Geschicke der Republik. In den nun erscheinenden Memoiren blickt sie auf ihre Amtszeit und ihre persönliche Biografie zurück. Maybrit Illner spricht mit der ehemaligen Kanzlerin exklusiv im deutschen Fernsehen. 16 Jahre lang lenkte sie die Geschicke der Bundesrepublik. In den nun erscheinenden Memoiren blickt Angela Merkel auf ihre Amtszeit und ihre persönliche Biografie zurück. Maybrit Illner spricht mit der ehemaligen Kanzlerin exklusiv im deutschen Fernsehen.,true,62,Angela Merkel,Von November 2005 bis zum Dezember 2021 Bundeskanzlerin der Bundesrepublik Deutschland,,maybritillner,"Wie gut haben Sie regiert, Frau Merkel?+Angela Merkel",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDU,Politik,
1622,Nato in der Krise – stark genug gegen Putin?,2024-07-11,"Bei Maybrit Illner diskutieren die Parteivorsitzenden Omid Nouripour (B90/Die Grünen) und Sahra Wagenknecht (BSW), die Sicherheits- und Verteidigungsexpertin Claudia Major, Generalleutnant a.D. Ben Hodges sowie Claus Kleber. 75 Jahre Nato – Jubiläumsgipfel in Washington. Doch die Feier steht unter keinem guten Stern. Mit Finnland und Schweden ist das Verteidigungsbündnis zwar größer geworden, aber es zeigt deutliche Risse: US-Präsident Joe Biden steht im Wahlkampf und ist schwer angezählt, Emmanuel Macron ist ohne Regierungsmehrheit, und Victor Orban verstört mit seinen „Extratouren“ nach Moskau und Peking. Der Bundeskanzler will sich beim Nato-Gipfel als verlässlicher Partner präsentieren: wehrfähig und zahlungstreu. Aber für die Bundeswehr reicht das Geld hinten und vorne nicht – und wirklich Führung übernehmen will Olaf Scholz offenbar auch nicht. Bleibt Joe Biden Präsidentschaftskandidat der Demokraten? Was kann die Natoatofür die Ukraine tun? Was passiert, wenn Donald Trump die US-Wahlen gewinnt? Ist Europa auch nur ansatzweise in der Lage, sich selbst zu verteidigen? Und welche Rolle wird Deutschland übernehmen? Bei Maybrit Illner diskutieren die Parteivorsitzenden Omid Nouripour (B´90/Die Grünen) und Sahra Wagenknecht (BSW), die Sicherheits- und Verteidigungsexpertin Claudia Major, Generalleutnant a.D. Ben Hodges sowie der Autor, Dokumentarfilmer und langjährige ZDF-Moderator Claus Kleber.",true,61,Omid Nouripour,Parteivorsitzender,,maybritillner,Nato in der Krise – stark genug gegen Putin?+Omid Nouripour,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,B90G,Politik,
1623,Nato in der Krise – stark genug gegen Putin?,2024-07-11,"Bei Maybrit Illner diskutieren die Parteivorsitzenden Omid Nouripour (B90/Die Grünen) und Sahra Wagenknecht (BSW), die Sicherheits- und Verteidigungsexpertin Claudia Major, Generalleutnant a.D. Ben Hodges sowie Claus Kleber. 75 Jahre Nato – Jubiläumsgipfel in Washington. Doch die Feier steht unter keinem guten Stern. Mit Finnland und Schweden ist das Verteidigungsbündnis zwar größer geworden, aber es zeigt deutliche Risse: US-Präsident Joe Biden steht im Wahlkampf und ist schwer angezählt, Emmanuel Macron ist ohne Regierungsmehrheit, und Victor Orban verstört mit seinen „Extratouren“ nach Moskau und Peking. Der Bundeskanzler will sich beim Nato-Gipfel als verlässlicher Partner präsentieren: wehrfähig und zahlungstreu. Aber für die Bundeswehr reicht das Geld hinten und vorne nicht – und wirklich Führung übernehmen will Olaf Scholz offenbar auch nicht. Bleibt Joe Biden Präsidentschaftskandidat der Demokraten? Was kann die Natoatofür die Ukraine tun? Was passiert, wenn Donald Trump die US-Wahlen gewinnt? Ist Europa auch nur ansatzweise in der Lage, sich selbst zu verteidigen? Und welche Rolle wird Deutschland übernehmen? Bei Maybrit Illner diskutieren die Parteivorsitzenden Omid Nouripour (B´90/Die Grünen) und Sahra Wagenknecht (BSW), die Sicherheits- und Verteidigungsexpertin Claudia Major, Generalleutnant a.D. Ben Hodges sowie der Autor, Dokumentarfilmer und langjährige ZDF-Moderator Claus Kleber.",true,61,Sahra Wagenknecht,Parteivorsitzende,,maybritillner,Nato in der Krise – stark genug gegen Putin?+Sahra Wagenknecht,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,BSW,Politik,
1624,Nato in der Krise – stark genug gegen Putin?,2024-07-11,"Bei Maybrit Illner diskutieren die Parteivorsitzenden Omid Nouripour (B90/Die Grünen) und Sahra Wagenknecht (BSW), die Sicherheits- und Verteidigungsexpertin Claudia Major, Generalleutnant a.D. Ben Hodges sowie Claus Kleber. 75 Jahre Nato – Jubiläumsgipfel in Washington. Doch die Feier steht unter keinem guten Stern. Mit Finnland und Schweden ist das Verteidigungsbündnis zwar größer geworden, aber es zeigt deutliche Risse: US-Präsident Joe Biden steht im Wahlkampf und ist schwer angezählt, Emmanuel Macron ist ohne Regierungsmehrheit, und Victor Orban verstört mit seinen „Extratouren“ nach Moskau und Peking. Der Bundeskanzler will sich beim Nato-Gipfel als verlässlicher Partner präsentieren: wehrfähig und zahlungstreu. Aber für die Bundeswehr reicht das Geld hinten und vorne nicht – und wirklich Führung übernehmen will Olaf Scholz offenbar auch nicht. Bleibt Joe Biden Präsidentschaftskandidat der Demokraten? Was kann die Natoatofür die Ukraine tun? Was passiert, wenn Donald Trump die US-Wahlen gewinnt? Ist Europa auch nur ansatzweise in der Lage, sich selbst zu verteidigen? Und welche Rolle wird Deutschland übernehmen? Bei Maybrit Illner diskutieren die Parteivorsitzenden Omid Nouripour (B´90/Die Grünen) und Sahra Wagenknecht (BSW), die Sicherheits- und Verteidigungsexpertin Claudia Major, Generalleutnant a.D. Ben Hodges sowie der Autor, Dokumentarfilmer und langjährige ZDF-Moderator Claus Kleber.",true,61,Claudia Major,"Sicherheits- und Verteidigungsexpertin, Stiftung Wissenschaft und Politik (SWP)",,maybritillner,Nato in der Krise – stark genug gegen Putin?+Claudia Major,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Militär,
1625,Nato in der Krise – stark genug gegen Putin?,2024-07-11,"Bei Maybrit Illner diskutieren die Parteivorsitzenden Omid Nouripour (B90/Die Grünen) und Sahra Wagenknecht (BSW), die Sicherheits- und Verteidigungsexpertin Claudia Major, Generalleutnant a.D. Ben Hodges sowie Claus Kleber. 75 Jahre Nato – Jubiläumsgipfel in Washington. Doch die Feier steht unter keinem guten Stern. Mit Finnland und Schweden ist das Verteidigungsbündnis zwar größer geworden, aber es zeigt deutliche Risse: US-Präsident Joe Biden steht im Wahlkampf und ist schwer angezählt, Emmanuel Macron ist ohne Regierungsmehrheit, und Victor Orban verstört mit seinen „Extratouren“ nach Moskau und Peking. Der Bundeskanzler will sich beim Nato-Gipfel als verlässlicher Partner präsentieren: wehrfähig und zahlungstreu. Aber für die Bundeswehr reicht das Geld hinten und vorne nicht – und wirklich Führung übernehmen will Olaf Scholz offenbar auch nicht. Bleibt Joe Biden Präsidentschaftskandidat der Demokraten? Was kann die Natoatofür die Ukraine tun? Was passiert, wenn Donald Trump die US-Wahlen gewinnt? Ist Europa auch nur ansatzweise in der Lage, sich selbst zu verteidigen? Und welche Rolle wird Deutschland übernehmen? Bei Maybrit Illner diskutieren die Parteivorsitzenden Omid Nouripour (B´90/Die Grünen) und Sahra Wagenknecht (BSW), die Sicherheits- und Verteidigungsexpertin Claudia Major, Generalleutnant a.D. Ben Hodges sowie der Autor, Dokumentarfilmer und langjährige ZDF-Moderator Claus Kleber.",true,61,Ben Hodges,"Generalleutnant a. D., bis Ende 2017 Oberkommandierender der US-Landstreitkräfte in Europa",,maybritillner,Nato in der Krise – stark genug gegen Putin?+Ben Hodges,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Militär,
1626,Nato in der Krise – stark genug gegen Putin?,2024-07-11,"Bei Maybrit Illner diskutieren die Parteivorsitzenden Omid Nouripour (B90/Die Grünen) und Sahra Wagenknecht (BSW), die Sicherheits- und Verteidigungsexpertin Claudia Major, Generalleutnant a.D. Ben Hodges sowie Claus Kleber. 75 Jahre Nato – Jubiläumsgipfel in Washington. Doch die Feier steht unter keinem guten Stern. Mit Finnland und Schweden ist das Verteidigungsbündnis zwar größer geworden, aber es zeigt deutliche Risse: US-Präsident Joe Biden steht im Wahlkampf und ist schwer angezählt, Emmanuel Macron ist ohne Regierungsmehrheit, und Victor Orban verstört mit seinen „Extratouren“ nach Moskau und Peking. Der Bundeskanzler will sich beim Nato-Gipfel als verlässlicher Partner präsentieren: wehrfähig und zahlungstreu. Aber für die Bundeswehr reicht das Geld hinten und vorne nicht – und wirklich Führung übernehmen will Olaf Scholz offenbar auch nicht. Bleibt Joe Biden Präsidentschaftskandidat der Demokraten? Was kann die Natoatofür die Ukraine tun? Was passiert, wenn Donald Trump die US-Wahlen gewinnt? Ist Europa auch nur ansatzweise in der Lage, sich selbst zu verteidigen? Und welche Rolle wird Deutschland übernehmen? Bei Maybrit Illner diskutieren die Parteivorsitzenden Omid Nouripour (B´90/Die Grünen) und Sahra Wagenknecht (BSW), die Sicherheits- und Verteidigungsexpertin Claudia Major, Generalleutnant a.D. Ben Hodges sowie der Autor, Dokumentarfilmer und langjährige ZDF-Moderator Claus Kleber.",true,61,Claus Kleber,"ehemaliger ZDF-Moderator, Autor und Dokumentarfilmer u. a. „Putins Tabubruch – Die neue Angst vor der Bombe“.",,maybritillner,Nato in der Krise – stark genug gegen Putin?+Claus Kleber,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,Literatur,
1627,Blockierte Republik – verhindert die Ampel den Aufschwung?,2024-05-02,"""maybrit illner"" mit dem Thema ""Blockierte Republik – verhindert die Ampel den Aufschwung?"" am Donnerstag, 2. Mai 2024, um 22:15 Uhr im ZDF. Der Finanzminister fordert eine komplette ""Wirtschaftswende"", der Wirtschaftsminister ein ""wuchtiges Entlastungspaket"" - allein der Kanzler sieht Deutschland auf einem guten Weg und nimmt die Klagen aus der Wirtschaft nicht ernst. Bei der Diagnose hört aber auch die Einigkeit von Grün und Gelb schon auf. Die einen wollen der Schuldenbremse an den Kragen, die anderen wollen an Bürgergeld, Rente und Kindergrundsicherung ran. Alle drei Ampel-Partner müssen jedenfalls einen verfassungsgemäßen Haushalt für 2025 aufstellen, und da gilt es, große Lücken zu schließen.  Scheitert die Ampel am Geld oder an der Ideologie ihrer Partner? Was würde der Wirtschaft jetzt helfen, wieder zu wachsen? Müssen die Bürger mehr arbeiten? Was kann die Ampel-Regierung dafür tun? Blockiert sie wieder sich selbst und damit einen möglichen Aufschwung? Bei Maybrit Illner diskutieren Bundesfinanzminister Christian Lindner (FDP), Grünen-Vorsitzende Ricarda Lang, CDU-Generalsekretär Carsten Linnemann, die DGB-Vorsitzende Yasmin Fahimi sowie der Journalist Gabor Steingart.",true,63,Christian Lindner,"Bundesfinanzminister, Parteivorsitzender",,maybritillner,Blockierte Republik – verhindert die Ampel den Aufschwung?+Christian Lindner,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FDP,Politik,
1628,Blockierte Republik – verhindert die Ampel den Aufschwung?,2024-05-02,"""maybrit illner"" mit dem Thema ""Blockierte Republik – verhindert die Ampel den Aufschwung?"" am Donnerstag, 2. Mai 2024, um 22:15 Uhr im ZDF. Der Finanzminister fordert eine komplette ""Wirtschaftswende"", der Wirtschaftsminister ein ""wuchtiges Entlastungspaket"" - allein der Kanzler sieht Deutschland auf einem guten Weg und nimmt die Klagen aus der Wirtschaft nicht ernst. Bei der Diagnose hört aber auch die Einigkeit von Grün und Gelb schon auf. Die einen wollen der Schuldenbremse an den Kragen, die anderen wollen an Bürgergeld, Rente und Kindergrundsicherung ran. Alle drei Ampel-Partner müssen jedenfalls einen verfassungsgemäßen Haushalt für 2025 aufstellen, und da gilt es, große Lücken zu schließen.  Scheitert die Ampel am Geld oder an der Ideologie ihrer Partner? Was würde der Wirtschaft jetzt helfen, wieder zu wachsen? Müssen die Bürger mehr arbeiten? Was kann die Ampel-Regierung dafür tun? Blockiert sie wieder sich selbst und damit einen möglichen Aufschwung? Bei Maybrit Illner diskutieren Bundesfinanzminister Christian Lindner (FDP), Grünen-Vorsitzende Ricarda Lang, CDU-Generalsekretär Carsten Linnemann, die DGB-Vorsitzende Yasmin Fahimi sowie der Journalist Gabor Steingart.",true,63,Ricarda Lang,Parteivorsitzende,,maybritillner,Blockierte Republik – verhindert die Ampel den Aufschwung?+Ricarda Lang,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B90G,Politik,
1629,Blockierte Republik – verhindert die Ampel den Aufschwung?,2024-05-02,"""maybrit illner"" mit dem Thema ""Blockierte Republik – verhindert die Ampel den Aufschwung?"" am Donnerstag, 2. Mai 2024, um 22:15 Uhr im ZDF. Der Finanzminister fordert eine komplette ""Wirtschaftswende"", der Wirtschaftsminister ein ""wuchtiges Entlastungspaket"" - allein der Kanzler sieht Deutschland auf einem guten Weg und nimmt die Klagen aus der Wirtschaft nicht ernst. Bei der Diagnose hört aber auch die Einigkeit von Grün und Gelb schon auf. Die einen wollen der Schuldenbremse an den Kragen, die anderen wollen an Bürgergeld, Rente und Kindergrundsicherung ran. Alle drei Ampel-Partner müssen jedenfalls einen verfassungsgemäßen Haushalt für 2025 aufstellen, und da gilt es, große Lücken zu schließen.  Scheitert die Ampel am Geld oder an der Ideologie ihrer Partner? Was würde der Wirtschaft jetzt helfen, wieder zu wachsen? Müssen die Bürger mehr arbeiten? Was kann die Ampel-Regierung dafür tun? Blockiert sie wieder sich selbst und damit einen möglichen Aufschwung? Bei Maybrit Illner diskutieren Bundesfinanzminister Christian Lindner (FDP), Grünen-Vorsitzende Ricarda Lang, CDU-Generalsekretär Carsten Linnemann, die DGB-Vorsitzende Yasmin Fahimi sowie der Journalist Gabor Steingart.",true,63,Yasmin Fahimi,Vorsitzende Deutscher Gewerkschaftsbund (DGB),,maybritillner,Blockierte Republik – verhindert die Ampel den Aufschwung?+Yasmin Fahimi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,Soziales,
1630,Blockierte Republik – verhindert die Ampel den Aufschwung?,2024-05-02,"""maybrit illner"" mit dem Thema ""Blockierte Republik – verhindert die Ampel den Aufschwung?"" am Donnerstag, 2. Mai 2024, um 22:15 Uhr im ZDF. Der Finanzminister fordert eine komplette ""Wirtschaftswende"", der Wirtschaftsminister ein ""wuchtiges Entlastungspaket"" - allein der Kanzler sieht Deutschland auf einem guten Weg und nimmt die Klagen aus der Wirtschaft nicht ernst. Bei der Diagnose hört aber auch die Einigkeit von Grün und Gelb schon auf. Die einen wollen der Schuldenbremse an den Kragen, die anderen wollen an Bürgergeld, Rente und Kindergrundsicherung ran. Alle drei Ampel-Partner müssen jedenfalls einen verfassungsgemäßen Haushalt für 2025 aufstellen, und da gilt es, große Lücken zu schließen.  Scheitert die Ampel am Geld oder an der Ideologie ihrer Partner? Was würde der Wirtschaft jetzt helfen, wieder zu wachsen? Müssen die Bürger mehr arbeiten? Was kann die Ampel-Regierung dafür tun? Blockiert sie wieder sich selbst und damit einen möglichen Aufschwung? Bei Maybrit Illner diskutieren Bundesfinanzminister Christian Lindner (FDP), Grünen-Vorsitzende Ricarda Lang, CDU-Generalsekretär Carsten Linnemann, die DGB-Vorsitzende Yasmin Fahimi sowie der Journalist Gabor Steingart.",true,63,Carsten Linnemann,Generalsekretär,,maybritillner,Blockierte Republik – verhindert die Ampel den Aufschwung?+Carsten Linnemann,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CDU,Politik,
1631,Blockierte Republik – verhindert die Ampel den Aufschwung?,2024-05-02,"""maybrit illner"" mit dem Thema ""Blockierte Republik – verhindert die Ampel den Aufschwung?"" am Donnerstag, 2. Mai 2024, um 22:15 Uhr im ZDF. Der Finanzminister fordert eine komplette ""Wirtschaftswende"", der Wirtschaftsminister ein ""wuchtiges Entlastungspaket"" - allein der Kanzler sieht Deutschland auf einem guten Weg und nimmt die Klagen aus der Wirtschaft nicht ernst. Bei der Diagnose hört aber auch die Einigkeit von Grün und Gelb schon auf. Die einen wollen der Schuldenbremse an den Kragen, die anderen wollen an Bürgergeld, Rente und Kindergrundsicherung ran. Alle drei Ampel-Partner müssen jedenfalls einen verfassungsgemäßen Haushalt für 2025 aufstellen, und da gilt es, große Lücken zu schließen.  Scheitert die Ampel am Geld oder an der Ideologie ihrer Partner? Was würde der Wirtschaft jetzt helfen, wieder zu wachsen? Müssen die Bürger mehr arbeiten? Was kann die Ampel-Regierung dafür tun? Blockiert sie wieder sich selbst und damit einen möglichen Aufschwung? Bei Maybrit Illner diskutieren Bundesfinanzminister Christian Lindner (FDP), Grünen-Vorsitzende Ricarda Lang, CDU-Generalsekretär Carsten Linnemann, die DGB-Vorsitzende Yasmin Fahimi sowie der Journalist Gabor Steingart.",true,63,Gabor Steingart,"Journalist, Herausgeber von „The Pioneer“",,maybritillner,Blockierte Republik – verhindert die Ampel den Aufschwung?+Gabor Steingart,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,Journalismus,The Pioneer
1632,Der Corona-Schock – eine Pandemie und die Folgen,2024-06-27,"Der Vertrauensverlust in Politik, Wissenschaft und Medien – er ist heute noch spürbar. Hilft eine konsequente Aufarbeitung? Was wurde damals richtig, was falsch entschieden? Überfüllte Intensivstationen, Pflegekräfte am Limit, einsame Senioren, vernachlässigte Schulkinder und eine mit Verboten und Geboten überforderte Gesellschaft. Wer während der Covid-Pandemie hoffte, dass Politiker, Wissenschaftler oder Journalisten seine Angst oder Ratlosigkeit in Sicherheit und Zuversicht verwandeln würden, der musste verzweifeln. Der Streit zwischen ""Team Vorsicht"" und ""Team Freiheit"" hat das Land genauso traumatisiert wie das Coronavirus selbst. Der Vertrauensverlust in Politik, Wissenschaft und Medien - er ist heute noch spürbar.  Hilft eine konsequente Aufarbeitung? Was wurde damals richtig, was falsch entschieden? Hatte die Wissenschaft zu viel oder zu wenig Macht im Pandemiemanagement? War Corona zu groß für 16 deutsche Ministerpräsidenten und das Kanzleramt? Werden Grundrechte wieder das erste Opfer der nächsten Pandemie? Oder ist Deutschland inzwischen besser vorbereitet? Bei Maybrit Illner diskutieren Malu Dreyer, SPD-Ministerpräsidentin von Rheinland-Pfalz, der Virologe Christian Drosten, Schauspieler Jan Josef Liefers sowie der Journalist und Autor Georg Mascolo.",true,61,Malu Dreyer,Ministerpräsidentin Rheinland-Pfalz,,maybritillner,Der Corona-Schock – eine Pandemie und die Folgen+Malu Dreyer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPD,Politik,
1633,Der Corona-Schock – eine Pandemie und die Folgen,2024-06-27,"Der Vertrauensverlust in Politik, Wissenschaft und Medien – er ist heute noch spürbar. Hilft eine konsequente Aufarbeitung? Was wurde damals richtig, was falsch entschieden? Überfüllte Intensivstationen, Pflegekräfte am Limit, einsame Senioren, vernachlässigte Schulkinder und eine mit Verboten und Geboten überforderte Gesellschaft. Wer während der Covid-Pandemie hoffte, dass Politiker, Wissenschaftler oder Journalisten seine Angst oder Ratlosigkeit in Sicherheit und Zuversicht verwandeln würden, der musste verzweifeln. Der Streit zwischen ""Team Vorsicht"" und ""Team Freiheit"" hat das Land genauso traumatisiert wie das Coronavirus selbst. Der Vertrauensverlust in Politik, Wissenschaft und Medien - er ist heute noch spürbar.  Hilft eine konsequente Aufarbeitung? Was wurde damals richtig, was falsch entschieden? Hatte die Wissenschaft zu viel oder zu wenig Macht im Pandemiemanagement? War Corona zu groß für 16 deutsche Ministerpräsidenten und das Kanzleramt? Werden Grundrechte wieder das erste Opfer der nächsten Pandemie? Oder ist Deutschland inzwischen besser vorbereitet? Bei Maybrit Illner diskutieren Malu Dreyer, SPD-Ministerpräsidentin von Rheinland-Pfalz, der Virologe Christian Drosten, Schauspieler Jan Josef Liefers sowie der Journalist und Autor Georg Mascolo.",true,61,Christian Drosten,"Mediziner und Virologe, Professur und Direktor des Instituts für Virologie an der Charité Berlin",,maybritillner,Der Corona-Schock – eine Pandemie und die Folgen+Christian Drosten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Gesundheit,
1634,Der Corona-Schock – eine Pandemie und die Folgen,2024-06-27,"Der Vertrauensverlust in Politik, Wissenschaft und Medien – er ist heute noch spürbar. Hilft eine konsequente Aufarbeitung? Was wurde damals richtig, was falsch entschieden? Überfüllte Intensivstationen, Pflegekräfte am Limit, einsame Senioren, vernachlässigte Schulkinder und eine mit Verboten und Geboten überforderte Gesellschaft. Wer während der Covid-Pandemie hoffte, dass Politiker, Wissenschaftler oder Journalisten seine Angst oder Ratlosigkeit in Sicherheit und Zuversicht verwandeln würden, der musste verzweifeln. Der Streit zwischen ""Team Vorsicht"" und ""Team Freiheit"" hat das Land genauso traumatisiert wie das Coronavirus selbst. Der Vertrauensverlust in Politik, Wissenschaft und Medien - er ist heute noch spürbar.  Hilft eine konsequente Aufarbeitung? Was wurde damals richtig, was falsch entschieden? Hatte die Wissenschaft zu viel oder zu wenig Macht im Pandemiemanagement? War Corona zu groß für 16 deutsche Ministerpräsidenten und das Kanzleramt? Werden Grundrechte wieder das erste Opfer der nächsten Pandemie? Oder ist Deutschland inzwischen besser vorbereitet? Bei Maybrit Illner diskutieren Malu Dreyer, SPD-Ministerpräsidentin von Rheinland-Pfalz, der Virologe Christian Drosten, Schauspieler Jan Josef Liefers sowie der Journalist und Autor Georg Mascolo.",true,61,Jan Josef Liefers,"Schauspieler, Musiker, Regisseur, Produzent",,maybritillner,Der Corona-Schock – eine Pandemie und die Folgen+Jan Josef Liefers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Kultur,
1635,Der Corona-Schock – eine Pandemie und die Folgen,2024-06-27,"Der Vertrauensverlust in Politik, Wissenschaft und Medien – er ist heute noch spürbar. Hilft eine konsequente Aufarbeitung? Was wurde damals richtig, was falsch entschieden? Überfüllte Intensivstationen, Pflegekräfte am Limit, einsame Senioren, vernachlässigte Schulkinder und eine mit Verboten und Geboten überforderte Gesellschaft. Wer während der Covid-Pandemie hoffte, dass Politiker, Wissenschaftler oder Journalisten seine Angst oder Ratlosigkeit in Sicherheit und Zuversicht verwandeln würden, der musste verzweifeln. Der Streit zwischen ""Team Vorsicht"" und ""Team Freiheit"" hat das Land genauso traumatisiert wie das Coronavirus selbst. Der Vertrauensverlust in Politik, Wissenschaft und Medien - er ist heute noch spürbar.  Hilft eine konsequente Aufarbeitung? Was wurde damals richtig, was falsch entschieden? Hatte die Wissenschaft zu viel oder zu wenig Macht im Pandemiemanagement? War Corona zu groß für 16 deutsche Ministerpräsidenten und das Kanzleramt? Werden Grundrechte wieder das erste Opfer der nächsten Pandemie? Oder ist Deutschland inzwischen besser vorbereitet? Bei Maybrit Illner diskutieren Malu Dreyer, SPD-Ministerpräsidentin von Rheinland-Pfalz, der Virologe Christian Drosten, Schauspieler Jan Josef Liefers sowie der Journalist und Autor Georg Mascolo.",true,61,Georg Mascolo,"Journalist, Autor u.a. gemeinsam mit Katja Gloger „Ausbruch: Innenansichten einer Pandemie - Die Corona-Protokolle“",,maybritillner,Der Corona-Schock – eine Pandemie und die Folgen+Georg Mascolo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Literatur,
1636,Trump und Putin – Welt im Umbruch?,2024-12-12,"Bei Maybrit Illner diskutieren EVP-Chef Manfred Weber, der ehemalige Grünen-Vorsitzende Omid Nouripour, der frühere Trump-Sicherheitsberater John Bolton sowie die Journalistinnen Katrin Eigendorf und Mariam Lau. Syriens Diktator Assad ist gestürzt. Den Rebellen gelang offenbar mit Unterstützung Israels, der USA und der Türkei dieser Überraschungscoup. Putin konnte seinen Verbündeten Assad nicht schützen. Denn der Krieg in der Ukraine bindet Russlands Militär. Dort erobert es immer rascher immer mehr Territorium. Für den Aggressor Russland und den Verteidiger Ukraine geht es auch darum, in einer möglichst starken Position zu sein, falls Donald Trump beide Seiten an den Verhandlungstisch zwingen sollte. Ist in der Ukraine ein Waffenstillstand in Sicht, gar ein Ende des Krieges? Oder droht im Gegenteil eine globale Ausweitung des Konflikts?  Bei Maybrit Illner diskutieren EVP-Chef Manfred Weber, der ehemalige Grünen-Vorsitzende Omid Nouripour, der frühere Trump-Sicherheitsberater John Bolton sowie die Journalistinnen Katrin Eigendorf und Mariam Lau.",false,63,Manfred Weber,"Europaabgeordneter, Fraktions- und Parteivorsitzender der Europäischen Volkspartei (EVP), stellvertretender Parteivorsitzender der CSU",,maybritillner,Trump und Putin – Welt im Umbruch?+Manfred Weber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSU,Politik,
1637,Trump und Putin – Welt im Umbruch?,2024-12-12,"Bei Maybrit Illner diskutieren EVP-Chef Manfred Weber, der ehemalige Grünen-Vorsitzende Omid Nouripour, der frühere Trump-Sicherheitsberater John Bolton sowie die Journalistinnen Katrin Eigendorf und Mariam Lau. Syriens Diktator Assad ist gestürzt. Den Rebellen gelang offenbar mit Unterstützung Israels, der USA und der Türkei dieser Überraschungscoup. Putin konnte seinen Verbündeten Assad nicht schützen. Denn der Krieg in der Ukraine bindet Russlands Militär. Dort erobert es immer rascher immer mehr Territorium. Für den Aggressor Russland und den Verteidiger Ukraine geht es auch darum, in einer möglichst starken Position zu sein, falls Donald Trump beide Seiten an den Verhandlungstisch zwingen sollte. Ist in der Ukraine ein Waffenstillstand in Sicht, gar ein Ende des Krieges? Oder droht im Gegenteil eine globale Ausweitung des Konflikts?  Bei Maybrit Illner diskutieren EVP-Chef Manfred Weber, der ehemalige Grünen-Vorsitzende Omid Nouripour, der frühere Trump-Sicherheitsberater John Bolton sowie die Journalistinnen Katrin Eigendorf und Mariam Lau.",false,63,Omid Nouripour,"MdB, ehemaliger Parteivorsitzender",,maybritillner,Trump und Putin – Welt im Umbruch?+Omid Nouripour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B90G,Politik,
1638,Trump und Putin – Welt im Umbruch?,2024-12-12,"Bei Maybrit Illner diskutieren EVP-Chef Manfred Weber, der ehemalige Grünen-Vorsitzende Omid Nouripour, der frühere Trump-Sicherheitsberater John Bolton sowie die Journalistinnen Katrin Eigendorf und Mariam Lau. Syriens Diktator Assad ist gestürzt. Den Rebellen gelang offenbar mit Unterstützung Israels, der USA und der Türkei dieser Überraschungscoup. Putin konnte seinen Verbündeten Assad nicht schützen. Denn der Krieg in der Ukraine bindet Russlands Militär. Dort erobert es immer rascher immer mehr Territorium. Für den Aggressor Russland und den Verteidiger Ukraine geht es auch darum, in einer möglichst starken Position zu sein, falls Donald Trump beide Seiten an den Verhandlungstisch zwingen sollte. Ist in der Ukraine ein Waffenstillstand in Sicht, gar ein Ende des Krieges? Oder droht im Gegenteil eine globale Ausweitung des Konflikts?  Bei Maybrit Illner diskutieren EVP-Chef Manfred Weber, der ehemalige Grünen-Vorsitzende Omid Nouripour, der frühere Trump-Sicherheitsberater John Bolton sowie die Journalistinnen Katrin Eigendorf und Mariam Lau.",false,63,John Bolton,"April 2018 bis September 2019 Nationaler Sicherheitsberater von US-Präsident Donald Trump, ehem. Botschafter der USA bei den UN",,maybritillner,Trump und Putin – Welt im Umbruch?+John Bolton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Internationales,
